id,record_time,status,+24V_max_current,-24V_max_current,+24V_working_current,-24V_working_current,+9V_working_current,circuit_disconnect_freq,circuit_disconnect_time,command_judge_time,first_pulse_time,second_pulse_time,third_pulse_time,photoelectric_freq,system_recognition,mode1_level,mode2_level,mode1_pulse_width,mode2_pulse_width
1705,2024-01-13 04:00,正常,2.2,2.8,266,223,88,130,5.0,0.78,0.85,0.58,0.55,2.0,12.0,4.6,-4.9,33.04,34.98
1706,2024-01-13 04:10,正常,2.4,2.7,217,249,98,113,4.6,0.76,0.85,0.57,0.57,1.7,12.1,4.7,-4.9,33.02,35.03
1707,2024-01-13 04:20,正常,2.6,2.1,226,270,82,128,4.0,0.79,0.87,0.54,0.56,1.9,11.9,4.7,-5.3,33.04,35.01
1708,2024-01-13 04:30,正常,2.3,2.4,272,215,99,121,5.3,0.7,0.85,0.56,0.55,2.9,12.0,5.3,-5.3,32.99,35.04
1709,2024-01-13 04:40,正常,2.7,2.2,261,264,82,117,4.7,0.72,0.85,0.56,0.52,2.4,12.0,5.3,-5.5,32.99,34.97
1710,2024-01-13 04:50,正常,2.6,2.6,221,216,81,125,4.5,0.77,0.86,0.55,0.54,2.0,11.9,5.3,-5.4,32.98,35.01
1711,2024-01-13 05:00,正常,2.4,2.3,265,256,87,119,5.4,0.76,0.83,0.54,0.54,1.6,11.9,5.4,-5.4,33.03,34.97
1712,2024-01-13 05:10,模式1电平过高故障,2.5,2.8,232,231,99,124,5.2,0.7,0.84,0.56,0.53,1.3,12.0,5.7,-5.0,32.96,35.01
1713,2024-01-13 05:20,正常,2.2,2.5,259,285,82,108,3.1,0.74,0.85,0.56,0.56,1.0,12.0,4.8,-5.3,33.04,34.95
1714,2024-01-13 05:30,正常,2.2,2.2,225,213,98,111,3.9,0.73,0.83,0.52,0.56,2.3,11.9,4.5,-5.2,32.95,34.95
1715,2024-01-13 05:40,正常,2.4,2.2,269,282,79,100,4.2,0.75,0.85,0.53,0.56,2.2,12.1,5.1,-5.3,32.97,34.97
1716,2024-01-13 05:50,正常,2.6,2.1,219,201,95,117,3.9,0.78,0.83,0.56,0.54,1.4,12.1,4.9,-4.6,33.04,35.02
1717,2024-01-13 06:00,正常,2.4,2.3,280,284,91,126,3.7,0.74,0.84,0.58,0.57,1.1,12.1,5.5,-4.9,33.01,35.03
1718,2024-01-13 06:10,正常,2.2,2.7,203,279,85,116,3.3,0.7,0.83,0.52,0.55,1.2,12.0,4.9,-4.7,33.02,35.0
1719,2024-01-13 06:20,正常,2.2,2.6,210,221,87,122,5.1,0.72,0.84,0.57,0.55,1.0,12.0,5.3,-4.9,32.99,34.99
1720,2024-01-13 06:30,正常,2.1,2.5,243,225,84,122,4.4,0.8,0.84,0.54,0.53,1.2,12.0,4.8,-5.0,33.0,35.0
1721,2024-01-13 06:40,正常,2.3,2.6,206,248,98,120,3.8,0.7,0.83,0.53,0.55,2.8,12.1,5.0,-4.7,32.98,35.05
1722,2024-01-13 06:50,正常,2.6,2.2,288,254,94,104,4.5,0.72,0.84,0.56,0.53,2.1,11.9,5.1,-5.4,33.04,35.04
1723,2024-01-13 07:00,正常,2.1,2.3,274,218,84,112,3.3,0.72,0.87,0.53,0.52,2.5,12.1,5.4,-4.8,32.99,34.98
1724,2024-01-13 07:10,模式2电平过高故障,2.5,2.4,206,216,92,128,3.3,0.76,0.83,0.56,0.57,2.1,11.9,5.2,-3.9,32.96,34.99
1725,2024-01-13 07:20,正常,2.1,2.1,209,217,74,129,5.4,0.79,0.86,0.52,0.53,1.3,12.0,4.6,-4.9,32.98,34.97
1726,2024-01-13 07:30,系统识别电压过低故障,2.6,2.4,256,284,87,129,3.0,0.72,0.83,0.54,0.54,1.0,11.7,5.1,-4.6,33.01,34.97
1727,2024-01-13 07:40,第一脉冲时间过长故障,2.2,2.9,276,236,75,103,4.8,0.71,0.9,0.54,0.54,2.5,12.0,5.4,-5.1,32.97,35.0
1728,2024-01-13 07:50,光电频率过低故障,2.4,2.1,239,255,89,118,3.4,0.73,0.82,0.56,0.54,0.6,11.9,5.3,-5.3,32.98,34.98
1729,2024-01-13 08:00,正常,2.7,2.4,212,219,98,128,4.4,0.78,0.87,0.57,0.54,2.7,12.0,5.5,-5.2,32.99,35.0
1730,2024-01-13 08:10,指令判断时间过长故障,2.7,2.8,288,248,78,107,3.8,0.82,0.86,0.55,0.55,3.0,12.0,5.2,-5.2,33.01,34.96
1731,2024-01-13 08:20,模式2电平过低故障,2.4,2.8,251,290,82,113,4.1,0.73,0.82,0.56,0.55,2.8,12.1,5.5,-5.7,33.03,35.0
1732,2024-01-13 08:30,第三脉冲时间过长故障,2.7,2.6,257,254,73,112,5.2,0.74,0.86,0.54,0.6,1.7,12.0,5.2,-5.2,33.01,35.02
1733,2024-01-13 08:40,正常,2.5,2.8,228,248,74,123,4.5,0.77,0.82,0.54,0.53,2.5,12.0,4.7,-4.5,33.0,34.95
1734,2024-01-13 08:50,正常,2.7,2.1,251,214,77,107,5.4,0.79,0.87,0.53,0.58,1.9,12.0,5.4,-5.2,32.98,34.96
1735,2024-01-13 09:00,模式1脉宽过短故障,2.0,2.4,285,285,88,117,5.1,0.79,0.87,0.54,0.54,1.1,12.1,5.3,-5.3,32.94,34.98
1736,2024-01-13 09:10,正常,2.9,2.6,270,204,94,117,3.3,0.72,0.84,0.54,0.56,2.1,11.9,4.7,-5.0,33.0,35.03
1737,2024-01-13 09:20,正常,2.7,2.4,219,236,78,100,5.1,0.72,0.84,0.58,0.55,2.4,12.0,5.2,-4.8,32.97,35.02
1738,2024-01-13 09:30,正常,2.1,2.5,223,260,80,119,3.5,0.71,0.87,0.56,0.56,1.4,12.0,5.2,-5.4,33.03,35.03
1739,2024-01-13 09:40,正常,2.8,2.0,231,284,90,120,4.7,0.73,0.85,0.56,0.56,2.6,12.1,5.4,-4.5,32.97,35.04
1740,2024-01-13 09:50,正常,2.7,2.2,246,268,80,100,4.3,0.76,0.88,0.55,0.58,2.2,12.0,4.5,-4.8,33.01,35.01
1741,2024-01-13 10:00,模式1电平过高故障,2.6,2.4,236,224,96,116,3.3,0.77,0.85,0.58,0.57,1.5,12.0,5.8,-5.5,33.03,35.03
1742,2024-01-13 10:10,正常,2.4,2.4,255,252,77,120,5.2,0.8,0.86,0.56,0.55,2.2,12.0,5.2,-5.1,32.96,34.99
1743,2024-01-13 10:20,模式2电平过高故障,2.1,2.1,264,209,75,111,4.1,0.71,0.84,0.52,0.55,1.2,12.0,4.7,-4.3,32.95,34.97
1744,2024-01-13 10:30,正常,2.4,2.8,235,221,81,122,4.4,0.77,0.86,0.54,0.56,2.6,12.0,5.3,-4.8,33.01,34.98
1745,2024-01-13 10:40,正常,2.6,2.8,233,229,91,115,5.4,0.72,0.83,0.55,0.54,2.4,11.9,4.5,-5.1,32.95,35.0
1746,2024-01-13 10:50,正常,2.5,2.3,262,288,78,103,4.9,0.72,0.87,0.53,0.55,1.5,12.0,5.0,-5.3,33.01,35.01
1747,2024-01-13 11:00,指令判断时间过短故障,2.7,2.8,274,238,72,109,5.0,0.64,0.87,0.54,0.52,1.5,12.0,5.0,-5.3,32.98,34.97
1748,2024-01-13 11:10,正常,2.5,2.5,239,242,91,104,4.8,0.7,0.85,0.53,0.57,1.5,12.0,5.2,-5.3,32.96,35.04
1749,2024-01-13 11:20,正常,2.2,2.3,214,265,73,122,4.5,0.77,0.86,0.52,0.58,2.4,12.1,4.5,-5.1,33.03,34.97
1750,2024-01-13 11:30,模式1电平过低故障,2.4,2.7,256,236,98,106,3.5,0.71,0.87,0.53,0.57,1.5,11.9,4.2,-5.2,32.97,35.02
1751,2024-01-13 11:40,正常,2.8,2.2,204,227,72,126,3.8,0.72,0.87,0.55,0.56,2.1,12.1,5.4,-4.5,33.0,34.97
1752,2024-01-13 11:50,正常,2.9,2.3,236,237,74,129,5.3,0.79,0.86,0.56,0.56,2.0,12.0,5.4,-4.5,33.0,35.01
1753,2024-01-13 12:00,-24V稳定电流超标故障,2.3,2.5,229,369,87,103,3.9,0.77,0.83,0.56,0.55,2.7,12.1,5.3,-5.4,33.01,35.04
1754,2024-01-13 12:10,正常,2.4,2.1,256,217,79,116,3.2,0.74,0.87,0.54,0.57,1.3,12.0,5.3,-4.9,33.0,35.02
1755,2024-01-13 12:20,正常,2.1,2.2,206,253,79,114,3.3,0.77,0.83,0.53,0.54,2.8,11.9,5.4,-4.9,32.98,34.97
1756,2024-01-13 12:30,正常,2.2,2.2,233,210,91,102,4.4,0.74,0.86,0.54,0.57,1.6,11.9,4.7,-4.9,32.99,35.0
1757,2024-01-13 12:40,第二脉冲时间过长故障,2.6,2.2,254,277,82,117,5.0,0.76,0.85,0.6,0.55,2.4,12.0,5.0,-4.6,33.02,35.03
1758,2024-01-13 12:50,正常,2.5,2.0,242,217,88,122,5.0,0.74,0.85,0.53,0.58,3.0,12.1,5.4,-4.9,32.99,34.96
1759,2024-01-13 13:00,正常,2.8,2.1,218,212,95,114,4.3,0.78,0.86,0.56,0.56,1.2,12.0,5.2,-5.0,32.96,35.04
1760,2024-01-13 13:10,电路断开时间超标故障,2.7,2.4,265,286,70,117,6.9,0.78,0.84,0.53,0.53,1.2,11.9,5.0,-4.5,33.0,35.01
1761,2024-01-13 13:20,指令判断时间过长故障,2.3,2.2,220,267,89,130,4.1,0.84,0.87,0.57,0.57,2.8,12.0,5.3,-5.4,33.04,35.02
1762,2024-01-13 13:30,正常,2.0,2.1,225,257,88,118,5.2,0.72,0.88,0.54,0.56,2.2,12.1,4.5,-5.3,32.99,34.97
1763,2024-01-13 13:40,系统识别电压过高故障,2.1,2.2,281,231,74,119,4.7,0.76,0.87,0.58,0.55,2.4,12.3,4.8,-5.4,33.02,34.99
1764,2024-01-13 13:50,正常,2.3,2.1,284,222,79,128,4.0,0.77,0.84,0.56,0.53,2.5,12.0,5.4,-4.8,33.04,34.98
1765,2024-01-13 14:00,正常,2.3,2.5,210,277,88,124,5.0,0.73,0.87,0.54,0.56,2.5,12.0,5.3,-5.0,33.03,35.03
1766,2024-01-13 14:10,正常,2.6,2.6,245,249,89,112,4.0,0.76,0.84,0.57,0.57,2.5,11.9,5.3,-5.4,32.98,34.99
1767,2024-01-13 14:20,正常,2.7,2.2,226,264,73,100,5.5,0.78,0.85,0.53,0.56,2.9,12.0,4.6,-5.0,33.04,35.05
1768,2024-01-13 14:30,模式1脉宽过长故障,2.3,2.2,256,258,79,108,3.2,0.78,0.83,0.58,0.56,1.2,12.0,5.3,-5.2,33.14,35.05
1769,2024-01-13 14:40,+24V最大电流超标故障,3.1,2.9,286,241,96,112,5.1,0.77,0.87,0.52,0.56,1.8,12.0,4.8,-4.7,32.95,35.0
1770,2024-01-13 14:50,模式2电平过低故障,2.5,2.5,255,277,83,116,3.0,0.73,0.84,0.54,0.57,1.3,12.0,5.0,-5.7,33.02,34.95
1771,2024-01-13 15:00,正常,2.2,2.4,282,216,86,126,5.4,0.76,0.87,0.56,0.58,2.2,12.0,4.5,-5.4,33.05,34.96
1772,2024-01-13 15:10,正常,2.9,2.8,279,282,70,130,3.4,0.74,0.82,0.53,0.56,2.7,12.0,5.3,-5.4,33.04,35.04
1773,2024-01-13 15:20,正常,2.4,2.7,204,278,83,100,4.9,0.77,0.84,0.58,0.56,1.8,12.0,5.0,-4.6,33.01,35.03
1774,2024-01-13 15:30,模式2电平过高故障,2.6,2.7,249,258,87,107,3.5,0.8,0.88,0.55,0.55,2.7,11.9,4.5,-4.2,32.97,35.03
1775,2024-01-13 15:40,正常,2.3,2.3,263,272,95,126,3.9,0.73,0.87,0.53,0.55,1.1,12.0,4.9,-5.0,32.99,34.98
1776,2024-01-13 15:50,电路断开频率过低故障,2.0,2.3,290,235,93,97,4.8,0.71,0.83,0.57,0.52,1.2,12.1,4.7,-4.7,33.0,35.02
1777,2024-01-13 16:00,正常,2.4,2.8,211,235,76,116,5.5,0.74,0.83,0.53,0.56,2.0,11.9,4.5,-4.7,33.05,35.03
1778,2024-01-13 16:10,电路断开时间超标故障,2.6,2.1,258,259,82,130,6.5,0.73,0.88,0.55,0.55,1.6,12.1,4.7,-4.7,33.04,34.99
1779,2024-01-13 16:20,正常,2.8,2.4,219,206,90,100,4.8,0.7,0.85,0.56,0.52,1.2,12.0,5.2,-5.0,33.0,35.01
1780,2024-01-13 16:30,正常,2.8,2.1,225,215,94,118,3.5,0.79,0.87,0.56,0.58,1.7,12.0,5.4,-5.5,32.95,34.96
1781,2024-01-13 16:40,正常,2.8,2.6,288,290,92,128,3.9,0.75,0.84,0.56,0.53,2.5,12.0,5.0,-4.8,33.04,34.97
1782,2024-01-13 16:50,正常,2.0,2.6,219,245,84,104,4.3,0.72,0.85,0.55,0.53,2.5,12.1,5.1,-5.1,33.01,35.01
1783,2024-01-13 17:00,正常,2.0,2.7,242,264,73,103,3.6,0.79,0.82,0.55,0.58,2.2,12.0,4.7,-4.8,33.04,35.05
1784,2024-01-13 17:10,正常,2.1,2.5,231,248,94,115,5.2,0.76,0.87,0.56,0.58,1.9,11.9,4.8,-4.9,33.01,34.98
1785,2024-01-13 17:20,正常,2.2,2.5,273,289,76,100,4.7,0.71,0.83,0.55,0.52,2.8,12.1,5.3,-4.8,32.99,35.03
1786,2024-01-13 17:30,指令判断时间过长故障,2.6,2.5,210,206,79,121,3.4,0.83,0.84,0.57,0.58,2.2,12.0,5.0,-4.6,32.97,34.97
1787,2024-01-13 17:40,正常,2.9,2.2,252,200,84,119,3.6,0.78,0.88,0.53,0.53,3.0,12.0,5.2,-5.1,32.99,34.97
1788,2024-01-13 17:50,模式1脉宽过短故障,2.5,2.9,280,259,80,123,4.8,0.73,0.84,0.53,0.54,2.0,11.9,4.8,-4.6,32.91,35.01
1789,2024-01-13 18:00,-24V最大电流超标故障,2.4,4.0,289,221,84,111,3.7,0.8,0.83,0.56,0.54,1.5,12.0,4.9,-4.8,33.03,35.04
1790,2024-01-13 18:10,正常,2.7,2.2,276,283,91,130,5.4,0.76,0.84,0.52,0.52,1.2,12.1,4.9,-5.2,32.96,35.0
1791,2024-01-13 18:20,正常,2.1,2.7,221,238,95,114,3.7,0.73,0.84,0.57,0.56,1.6,11.9,5.1,-4.6,33.05,35.03
1792,2024-01-13 18:30,模式2电平过低故障,2.3,2.1,241,224,79,121,4.1,0.78,0.86,0.53,0.53,3.0,12.1,4.9,-6.3,33.04,35.0
1793,2024-01-13 18:40,正常,2.1,2.0,277,263,88,124,4.9,0.74,0.86,0.55,0.56,2.8,12.0,5.4,-5.0,32.98,35.04
1794,2024-01-13 18:50,正常,2.4,2.5,250,250,86,113,3.9,0.71,0.83,0.55,0.55,1.1,11.9,5.4,-5.5,33.0,34.95
1795,2024-01-13 19:00,正常,2.3,2.0,238,273,82,121,4.2,0.75,0.86,0.55,0.53,2.9,12.0,5.1,-4.6,33.01,34.96
1796,2024-01-13 19:10,正常,2.2,2.7,290,289,77,115,4.9,0.73,0.84,0.57,0.58,1.9,11.9,4.5,-5.4,32.95,34.98
1797,2024-01-13 19:20,正常,2.8,2.5,212,226,99,100,4.8,0.72,0.83,0.54,0.55,2.7,12.0,4.8,-5.3,32.99,35.02
1798,2024-01-13 19:30,正常,2.9,2.6,253,224,93,105,3.3,0.8,0.85,0.56,0.55,2.2,12.1,5.4,-4.7,33.03,35.05
1799,2024-01-13 19:40,正常,2.6,2.4,278,278,77,130,3.5,0.74,0.82,0.56,0.58,1.4,12.0,4.9,-5.1,33.03,34.98
1800,2024-01-13 19:50,第一脉冲时间过短故障,2.4,2.3,200,222,88,115,3.7,0.71,0.8,0.52,0.56,2.6,11.9,4.6,-5.1,32.99,35.01
1801,2024-01-13 20:00,第一脉冲时间过长故障,2.8,2.9,248,245,75,117,3.3,0.79,0.91,0.56,0.53,2.6,12.0,5.2,-4.7,33.04,34.99
1802,2024-01-13 20:10,正常,2.2,2.0,240,258,91,130,4.3,0.75,0.86,0.57,0.56,2.7,12.1,5.4,-5.4,32.98,35.04
1803,2024-01-13 20:20,指令判断时间过短故障,2.4,2.7,235,276,76,123,3.3,0.65,0.82,0.52,0.57,2.5,12.1,4.6,-4.9,33.03,34.99
1804,2024-01-13 20:30,正常,2.8,2.4,253,200,79,115,4.6,0.79,0.88,0.57,0.55,2.4,11.9,5.1,-5.3,32.99,35.04
1805,2024-01-13 20:40,正常,2.0,2.1,234,283,94,105,5.4,0.74,0.85,0.53,0.56,2.9,12.1,5.3,-5.3,32.98,35.01
1806,2024-01-13 20:50,系统识别电压过低故障,2.9,2.9,232,257,87,101,5.1,0.73,0.83,0.58,0.53,2.0,11.8,4.8,-4.8,32.97,34.99
1807,2024-01-13 21:00,正常,2.3,2.5,260,240,83,113,4.9,0.75,0.82,0.53,0.52,2.0,12.0,4.6,-4.5,33.01,34.95
1808,2024-01-13 21:10,正常,2.3,2.8,253,265,88,103,5.2,0.77,0.85,0.53,0.54,2.8,12.1,4.6,-5.3,32.98,35.04
1809,2024-01-13 21:20,正常,2.1,2.5,286,247,99,116,3.2,0.71,0.83,0.53,0.57,1.3,12.0,5.4,-4.8,33.02,35.0
1810,2024-01-13 21:30,正常,2.6,2.5,244,203,95,116,3.6,0.74,0.87,0.54,0.54,2.0,12.0,4.7,-4.9,32.98,35.03
1811,2024-01-13 21:40,电路断开频率过低故障,2.9,2.4,202,229,80,87,3.2,0.77,0.87,0.54,0.52,2.6,12.1,5.1,-4.9,32.99,34.95
1812,2024-01-13 21:50,光电频率过低故障,2.3,2.6,281,251,88,116,5.0,0.73,0.85,0.56,0.57,0.9,12.1,5.4,-5.2,32.99,35.03
1813,2024-01-13 22:00,正常,2.4,2.5,231,270,87,105,5.3,0.8,0.82,0.54,0.52,1.5,12.0,5.1,-5.3,33.0,34.98
1814,2024-01-13 22:10,正常,2.3,2.3,277,217,73,111,3.5,0.76,0.84,0.57,0.53,2.9,12.0,5.2,-4.7,32.96,35.03
1815,2024-01-13 22:20,正常,2.8,2.7,267,272,72,125,3.0,0.79,0.86,0.57,0.54,1.1,12.0,4.9,-4.6,32.95,34.95
1816,2024-01-13 22:30,第二脉冲时间过长故障,2.0,2.6,237,226,79,126,3.1,0.77,0.84,0.61,0.53,2.6,12.0,4.8,-5.3,33.05,34.96
1817,2024-01-13 22:40,电路断开频率过高故障,2.8,2.5,205,259,99,138,4.1,0.7,0.86,0.57,0.58,2.2,12.0,5.1,-5.3,32.96,35.02
1818,2024-01-13 22:50,正常,2.2,2.7,244,269,83,122,3.3,0.71,0.87,0.54,0.56,2.4,11.9,4.6,-5.4,32.98,35.02
1819,2024-01-13 23:00,电路断开频率过高故障,2.0,2.2,200,261,92,140,5.3,0.74,0.86,0.53,0.55,2.8,12.0,5.0,-4.6,33.04,35.01
1820,2024-01-13 23:10,正常,2.3,2.1,200,267,93,101,4.4,0.78,0.85,0.54,0.56,1.3,12.1,4.5,-4.6,32.97,35.05
1821,2024-01-13 23:20,正常,2.6,2.8,219,262,73,117,4.2,0.74,0.84,0.57,0.58,1.1,12.0,5.2,-4.6,33.01,34.97
1822,2024-01-13 23:30,正常,2.3,2.4,277,253,95,110,5.0,0.75,0.82,0.56,0.52,2.8,12.0,5.5,-5.4,33.02,34.97
1823,2024-01-13 23:40,模式2脉宽过长故障,2.5,2.1,266,209,74,120,3.7,0.77,0.87,0.55,0.54,2.9,11.9,5.4,-4.7,33.01,35.07
1824,2024-01-13 23:50,模式2脉宽过短故障,2.3,2.1,263,237,86,113,3.6,0.74,0.84,0.54,0.58,1.7,12.0,4.8,-4.6,32.96,34.92
1825,2024-01-14 00:00,正常,2.0,2.6,266,230,94,129,5.3,0.72,0.87,0.58,0.57,1.8,12.0,5.4,-4.7,32.97,35.05
1826,2024-01-14 00:10,正常,2.2,2.9,207,248,79,119,4.0,0.77,0.85,0.57,0.57,2.1,12.1,4.6,-5.4,32.98,35.0
1827,2024-01-14 00:20,系统识别电压过低故障,2.0,2.7,244,267,74,119,3.6,0.78,0.86,0.53,0.58,1.0,11.6,4.7,-4.9,33.04,34.97
1828,2024-01-14 00:30,正常,2.9,2.2,277,249,98,114,4.4,0.79,0.87,0.53,0.57,1.2,12.0,4.9,-5.4,33.01,35.05
1829,2024-01-14 00:40,正常,2.5,2.2,233,215,79,117,4.0,0.72,0.87,0.58,0.53,2.5,12.0,4.5,-5.1,32.97,34.99
1830,2024-01-14 00:50,正常,2.5,2.8,251,238,87,125,3.6,0.77,0.85,0.53,0.56,2.9,11.9,5.0,-5.0,33.01,34.99
1831,2024-01-14 01:00,第一脉冲时间过短故障,2.5,2.1,218,234,94,100,4.6,0.79,0.79,0.55,0.53,2.3,11.9,4.9,-5.2,33.04,34.95
1832,2024-01-14 01:10,正常,2.3,2.2,268,253,98,112,3.9,0.7,0.84,0.53,0.53,1.6,12.0,5.0,-4.7,33.01,35.0
1833,2024-01-14 01:20,正常,2.6,2.0,237,266,99,103,5.0,0.72,0.84,0.56,0.52,1.9,11.9,4.8,-5.2,32.97,35.01
1834,2024-01-14 01:30,正常,2.3,2.6,238,240,83,122,5.3,0.77,0.83,0.56,0.53,2.7,12.0,4.9,-5.3,32.99,34.96
1835,2024-01-14 01:40,正常,2.8,2.2,214,244,89,106,3.7,0.76,0.83,0.55,0.53,1.4,12.0,4.8,-4.8,33.04,34.97
1836,2024-01-14 01:50,电路断开时间超标故障,2.2,2.8,259,276,83,129,5.8,0.76,0.84,0.58,0.56,1.1,12.0,5.0,-5.0,32.96,34.99
1837,2024-01-14 02:00,电路断开频率过低故障,2.7,2.1,268,268,90,92,5.4,0.71,0.86,0.55,0.56,1.9,11.9,5.4,-5.2,32.95,35.0
1838,2024-01-14 02:10,正常,2.1,2.4,246,251,76,117,3.6,0.77,0.86,0.53,0.54,1.0,11.9,5.5,-4.6,32.96,35.02
1839,2024-01-14 02:20,正常,2.0,2.6,262,248,71,123,4.2,0.79,0.88,0.52,0.52,1.2,12.1,5.5,-4.6,32.98,35.04
1840,2024-01-14 02:30,正常,2.8,2.7,261,215,80,118,4.3,0.73,0.87,0.53,0.56,2.5,12.0,4.7,-4.9,33.02,35.01
1841,2024-01-14 02:40,正常,2.2,2.0,235,219,89,128,4.0,0.8,0.82,0.52,0.56,2.3,11.9,4.7,-5.0,32.99,34.98
1842,2024-01-14 02:50,正常,2.6,2.6,237,256,78,103,5.2,0.8,0.83,0.57,0.54,2.9,12.0,4.8,-4.7,33.01,34.99
1843,2024-01-14 03:00,模式1脉宽过长故障,2.8,2.7,220,248,98,115,4.7,0.76,0.88,0.57,0.57,2.7,12.0,5.1,-4.8,33.13,34.98
1844,2024-01-14 03:10,模式1电平过低故障,2.2,2.6,209,271,80,124,5.1,0.78,0.83,0.58,0.53,2.0,12.0,4.1,-4.9,32.95,35.03
1845,2024-01-14 03:20,正常,2.3,2.4,241,215,81,128,5.2,0.7,0.86,0.55,0.57,1.7,12.0,5.3,-4.6,33.03,35.0
1846,2024-01-14 03:30,正常,2.2,2.0,220,281,93,117,4.2,0.73,0.86,0.53,0.55,2.9,11.9,5.4,-5.4,33.01,35.02
1847,2024-01-14 03:40,正常,2.3,2.4,240,229,78,102,4.8,0.8,0.87,0.53,0.55,1.5,12.0,4.9,-4.8,33.01,35.04
1848,2024-01-14 03:50,正常,2.2,2.5,284,221,73,128,4.0,0.71,0.83,0.56,0.56,2.4,12.1,5.5,-5.1,32.98,34.97
1849,2024-01-14 04:00,正常,2.2,2.1,265,245,98,108,4.9,0.79,0.85,0.55,0.56,1.0,12.1,5.5,-5.1,33.03,34.97
1850,2024-01-14 04:10,模式1脉宽过短故障,2.5,2.7,284,212,90,113,3.4,0.78,0.82,0.54,0.53,2.0,12.0,4.6,-4.9,32.9,35.05
1851,2024-01-14 04:20,正常,2.9,2.0,267,232,98,115,3.8,0.73,0.82,0.54,0.57,2.5,11.9,5.1,-5.0,32.99,34.97
1852,2024-01-14 04:30,正常,2.7,2.1,274,212,79,106,4.7,0.76,0.86,0.56,0.54,2.4,12.0,5.0,-5.0,33.0,35.03
1853,2024-01-14 04:40,正常,2.1,2.5,247,271,90,117,4.2,0.73,0.87,0.56,0.57,1.7,12.0,5.2,-5.3,33.03,35.04
1854,2024-01-14 04:50,正常,2.2,2.7,249,280,72,118,4.7,0.72,0.88,0.54,0.53,1.6,12.0,5.5,-4.5,33.02,35.02
1855,2024-01-14 05:00,模式2电平过高故障,2.1,2.4,273,248,92,129,5.3,0.78,0.86,0.54,0.53,2.0,12.1,4.8,-4.3,33.02,35.05
1856,2024-01-14 05:10,+9V稳定电流超标故障,2.6,2.4,227,201,136,130,4.7,0.7,0.86,0.53,0.53,1.9,12.1,4.5,-5.4,33.01,35.0
1857,2024-01-14 05:20,模式1电平过低故障,2.7,2.5,230,244,72,114,4.5,0.75,0.86,0.55,0.54,2.7,11.9,3.9,-5.2,33.02,35.03
1858,2024-01-14 05:30,第一脉冲时间过短故障,2.3,2.2,263,220,70,105,4.9,0.76,0.81,0.54,0.54,1.5,11.9,5.5,-4.7,32.99,35.03
1859,2024-01-14 05:40,正常,2.7,2.1,234,240,85,116,3.5,0.73,0.84,0.57,0.57,2.5,12.1,4.7,-4.8,33.01,34.96
1860,2024-01-14 05:50,正常,2.5,2.6,281,282,89,102,5.4,0.75,0.88,0.53,0.52,1.4,12.1,4.8,-4.8,33.04,34.98
1861,2024-01-14 06:00,正常,2.9,2.1,227,243,91,124,4.6,0.7,0.87,0.56,0.54,1.2,11.9,5.4,-5.3,33.01,34.97
1862,2024-01-14 06:10,-24V稳定电流超标故障,2.1,2.1,242,315,89,116,3.2,0.77,0.85,0.53,0.53,1.4,12.1,4.9,-5.0,32.97,34.95
1863,2024-01-14 06:20,正常,2.5,2.5,208,208,81,108,3.1,0.75,0.85,0.57,0.54,1.7,11.9,5.4,-5.0,33.04,35.04
1864,2024-01-14 06:30,正常,2.2,2.3,275,287,79,125,3.9,0.77,0.83,0.54,0.52,1.8,12.1,5.1,-4.6,32.98,34.97
1865,2024-01-14 06:40,正常,2.7,2.8,229,242,92,107,4.9,0.75,0.83,0.58,0.52,2.0,12.0,5.2,-4.8,33.02,34.96
1866,2024-01-14 06:50,正常,2.6,2.5,228,287,80,124,4.7,0.71,0.82,0.54,0.58,1.1,12.1,4.8,-4.8,33.04,34.96
1867,2024-01-14 07:00,+9V稳定电流超标故障,2.5,2.0,227,271,118,124,4.7,0.7,0.84,0.55,0.57,1.5,12.0,5.2,-4.8,33.0,34.98
1868,2024-01-14 07:10,指令判断时间过长故障,2.4,2.3,202,272,89,127,3.6,0.87,0.87,0.55,0.58,2.0,11.9,5.0,-4.9,33.0,34.99
1869,2024-01-14 07:20,正常,2.1,2.8,219,224,98,107,3.5,0.8,0.85,0.55,0.55,3.0,11.9,5.4,-4.9,32.98,35.02
1870,2024-01-14 07:30,系统识别电压过高故障,2.2,2.4,241,200,99,104,4.9,0.71,0.86,0.55,0.53,1.5,12.3,4.5,-5.0,32.97,34.97
1871,2024-01-14 07:40,正常,2.4,2.5,285,258,96,122,3.0,0.78,0.85,0.58,0.55,1.2,11.9,4.8,-4.5,32.95,35.01
1872,2024-01-14 07:50,正常,2.7,2.7,282,243,74,108,4.1,0.71,0.86,0.56,0.57,1.6,12.0,5.2,-5.3,32.98,34.95
1873,2024-01-14 08:00,正常,2.6,2.2,214,256,99,102,3.8,0.73,0.83,0.57,0.55,2.2,12.1,4.8,-5.4,33.04,34.96
1874,2024-01-14 08:10,正常,2.7,2.1,209,282,78,128,4.5,0.78,0.84,0.57,0.55,1.5,11.9,4.8,-4.7,33.0,35.05
1875,2024-01-14 08:20,正常,2.2,2.5,289,273,95,110,5.4,0.72,0.87,0.52,0.55,2.5,12.0,4.7,-4.8,33.03,35.02
